#{"t_start": 1635278842.9874032, "env_id": "Sprites-v2"}
r,l,t
1.625931,40,72.05704
7.263318,40,72.119531
2.107485,40,72.197593
4.36068,40,72.260078
6.468696,40,72.306945
4.630219,40,72.385049
-2.326369,40,73.307003
-2.46368,40,73.385109
2.470044,40,73.447588
6.233834,40,73.510036
6.908622,40,73.588142
3.435341,40,73.650629
1.520821,40,74.494226
2.84433,40,74.556667
4.231883,40,74.634772
1.412267,40,74.697257
5.12569,40,74.775363
-1.966531,40,74.853471
5.027774,40,75.687504
4.726864,40,75.761152
6.320103,40,75.839297
5.964599,40,75.933022
6.555471,40,76.011127
3.901973,40,76.089195
6.820806,40,76.926999
4.208013,40,77.020765
3.227032,40,77.083252
3.79208,40,77.159374
3.654824,40,77.206237
4.071085,40,77.284389
3.382824,40,78.15914
5.439457,40,78.221666
2.102624,40,78.299775
2.226889,40,78.377837
6.220066,40,78.455982
4.820625,40,78.534087
13.200163,40,79.415375
-0.615855,40,79.509063
5.069825,40,79.587205
-1.572991,40,79.649656
4.987952,40,79.712142
1.948086,40,79.790245
5.257288,40,80.668134
6.521686,40,80.730621
3.095679,40,80.793106
-1.007087,40,80.871211
7.441503,40,80.964982
7.703631,40,81.043045
5.710085,40,81.902217
6.737275,40,81.980366
7.41477,40,82.058472
0.984537,40,82.136538
5.802732,40,82.214681
4.905698,40,82.29275
9.953181,40,83.183167
2.648396,40,83.245694
6.184903,40,83.323763
10.052238,40,83.386243
7.941274,40,83.448729
-3.669612,40,83.526877
0.112287,40,84.401629
9.375775,40,84.495398
3.179555,40,84.542221
0.515029,40,84.604744
-0.270609,40,84.682813
4.210858,40,84.745337
-2.184915,40,85.620661
10.520677,40,85.683149
2.925027,40,85.761254
9.277598,40,85.823781
3.21845,40,85.901886
6.435302,40,85.964333
-4.801701,40,86.807883
5.999307,40,86.886029
6.138861,40,86.948476
5.348215,40,87.026624
3.554527,40,87.089068
3.877637,40,87.167174
3.123463,40,88.042316
-1.408598,40,88.120426
2.800179,40,88.182947
4.203094,40,88.261015
1.286397,40,88.323503
6.39118,40,88.386035
2.44651,40,89.22954
4.082206,40,89.323317
4.09153,40,89.401409
2.127582,40,89.479523
1.660932,40,89.557586
4.40361,40,89.650208
0.498981,40,90.574298
9.252199,40,90.637893
-0.385229,40,90.717755
4.942198,40,90.795901
6.806805,40,90.889624
7.480097,40,90.952112
5.203351,40,91.795627
0.864774,40,91.889353
7.127833,40,91.951837
0.171254,40,92.045606
7.68282,40,92.092432
7.520633,40,92.160467
4.77344,40,93.035305
0.767213,40,93.097747
3.954542,40,93.175855
2.118585,40,93.238339
7.78419,40,93.31649
7.468663,40,93.394589
9.019968,40,94.238103
5.870433,40,94.300589
0.681952,40,94.363076
4.1028,40,94.456803
8.534883,40,94.534949
5.45168,40,94.597442
3.631879,40,95.487846
4.998573,40,95.565916
2.232637,40,95.628401
7.008268,40,95.69093
-2.862478,40,95.769032
2.475282,40,95.847145
5.913944,40,96.741256
-2.303689,40,96.819375
4.398912,40,96.897471
0.463567,40,96.97558
10.474224,40,97.069266
0.734425,40,97.116167
3.273662,40,97.990921
6.770289,40,98.053409
4.981698,40,98.115891
-0.740663,40,98.194035
6.530999,40,98.276649
9.492395,40,98.323473
2.594097,40,99.24469
7.986901,40,99.291516
0.892462,40,99.353999
5.287422,40,99.447765
-6.374737,40,99.50017
0.883654,40,99.562616
7.449349,40,100.458606
4.646913,40,100.552295
6.331221,40,100.630436
7.776671,40,100.708547
8.304147,40,100.770993
6.39308,40,100.857419
7.555029,40,101.742495
4.980956,40,101.820595
8.080182,40,101.898664
3.66827,40,101.976809
8.44681,40,102.039258
3.780201,40,102.1174
4.134021,40,102.985781
7.991283,40,103.079553
3.179098,40,103.155092
5.368386,40,103.233159
4.895948,40,103.326928
0.775319,40,103.389416
2.568791,40,104.248583
4.880649,40,104.311032
7.621709,40,104.389172
5.32714,40,104.451621
4.895654,40,104.514106
7.426993,40,104.592213
6.487188,40,105.435808
3.931605,40,105.529531
5.484196,40,105.607599
4.266635,40,105.670128
7.101387,40,105.763686
3.092437,40,105.825965
4.65172,40,106.716342
7.550668,40,106.794488
9.402937,40,106.888214
5.886253,40,106.966283
6.036858,40,107.044393
7.673216,40,107.106917
5.796719,40,107.957378
5.439977,40,108.051102
6.92798,40,108.12921
6.223935,40,108.191656
2.284175,40,108.269804
8.30384,40,108.332249
3.080513,40,109.207044
5.015143,40,109.285184
0.304864,40,109.347673
2.822274,40,109.42574
7.274899,40,109.503846
6.25997,40,109.597576
11.687464,40,110.441164
3.433593,40,110.519275
7.860178,40,110.597381
1.025667,40,110.675446
7.340341,40,110.753553
4.915741,40,110.870349
0.454778,40,111.811979
4.916118,40,111.890087
8.384329,40,111.952535
-5.035018,40,112.030639
11.032181,40,112.093165
11.351476,40,112.15561
4.156837,40,113.049218
7.310397,40,113.111701
5.250601,40,113.205428
1.763896,40,113.267914
5.648677,40,113.346063
7.353899,40,113.431648
7.872338,40,115.380419
9.153554,40,115.442863
3.030618,40,115.521003
4.353106,40,115.599124
5.26809,40,115.645977
-2.062911,40,115.708423
-2.3866,40,116.614507
3.977652,40,116.676945
3.789615,40,116.739473
1.265201,40,116.801954
-4.153253,40,116.880023
7.052168,40,116.95813
5.489039,40,117.857085
6.420095,40,117.935187
-2.34654,40,118.028919
6.653586,40,118.091363
4.478757,40,118.18509
9.769766,40,118.263237
1.205798,40,119.153649
6.342323,40,119.231758
-4.070881,40,119.309831
5.086789,40,119.372309
0.382846,40,119.434834
4.744529,40,119.512903
3.350152,40,120.387742
1.305741,40,120.465801
6.915707,40,120.543911
6.394102,40,120.622055
4.723661,40,120.715742
3.091752,40,120.762607
0.576146,40,121.676318
3.923216,40,121.770044
0.453351,40,121.852844
4.714229,40,121.922877
3.785962,40,121.984787
2.255493,40,122.031652
6.71386,40,122.909536
4.761649,40,122.987648
6.617785,40,123.065761
4.763595,40,123.128245
6.327379,40,123.190731
4.384538,40,123.268834
0.708258,40,124.153942
2.407862,40,124.232051
4.206341,40,124.310152
5.181519,40,124.388263
0.798208,40,124.450742
7.460063,40,124.513192
2.907688,40,125.388036
2.478974,40,125.434888
4.750786,40,125.512956
6.096454,40,125.591063
0.783547,40,125.653546
0.979342,40,125.731652
4.90411,40,126.592324
6.728338,40,126.670428
8.094295,40,126.732915
5.051876,40,126.795398
4.387739,40,126.873548
4.171873,40,126.951649
1.666473,40,127.826447
1.725824,40,127.904552
4.390148,40,127.966998
-1.006646,40,128.045108
5.410634,40,128.107628
1.957449,40,128.185697
0.263918,40,129.077108
1.904428,40,129.155215
3.179379,40,129.233321
5.1799,40,129.295806
-0.444293,40,129.389538
1.48837,40,129.46764
2.661664,40,130.340926
4.137429,40,130.419069
-1.360783,40,130.512759
4.990687,40,130.575246
2.325996,40,130.669011
2.092161,40,130.747081
3.88298,40,131.602275
4.663705,40,131.680424
0.163577,40,131.742917
-3.90842,40,131.847259
6.241874,40,131.912337
4.931719,40,132.000836
3.709038,40,132.89129
2.172831,40,132.969398
6.680332,40,133.031881
5.254941,40,133.125614
0.97788,40,133.203719
4.033558,40,133.281825
8.128945,40,134.175054
4.938928,40,134.25316
2.304258,40,134.315605
4.131614,40,134.378135
1.522293,40,134.456197
0.64035,40,134.534307
2.245092,40,135.362235
3.929007,40,135.455962
2.703198,40,135.51845
7.673338,40,135.596602
12.132975,40,135.674703
0.930033,40,135.768435
