#{"t_start": 1635290643.7502737, "env_id": "Sprites-v2"}
r,l,t
2.515272,40,37.123858
-2.347452,40,37.178049
4.914951,40,37.256158
-2.133698,40,37.318678
6.091512,40,37.64669
3.507306,40,37.724835
6.527995,40,37.787282
6.809381,40,37.849767
5.008157,40,37.912255
3.591616,40,37.990395
6.646633,40,38.302784
4.095238,40,38.365269
-2.627431,40,38.459036
4.283052,40,38.537143
4.049637,40,38.630835
-2.093273,40,38.693357
5.844782,40,38.974501
6.599005,40,39.052608
-3.877629,40,39.115094
5.165952,40,39.177579
6.006778,40,39.240063
4.775688,40,39.31817
4.474115,40,39.646218
5.544706,40,39.708704
1.485413,40,39.77119
-0.778954,40,39.849295
6.290897,40,39.93044
7.632427,40,39.992925
5.875938,40,40.305397
8.201405,40,40.383504
3.279403,40,40.461603
7.909713,40,40.524054
7.705987,40,40.586535
7.108337,40,40.649021
4.617254,40,40.94587
5.113377,40,41.008313
0.757647,40,41.08642
2.556694,40,41.148902
2.399839,40,41.21142
3.10903,40,41.305147
6.65866,40,41.617582
7.250556,40,41.664407
4.128146,40,41.726892
6.888879,40,41.78941
4.475246,40,41.851866
2.547979,40,41.914391
8.860497,40,42.24173
3.006055,40,42.304198
6.380607,40,42.382274
9.328742,40,42.444798
4.841172,40,42.538524
5.509154,40,42.600976
2.38293,40,42.897781
5.942666,40,42.975887
7.915564,40,43.053991
7.203406,40,43.104121
3.663879,40,43.173886
7.635922,40,43.231449
2.737086,40,43.543877
7.490541,40,43.590739
8.645834,40,43.678736
2.904109,40,43.741218
8.621034,40,43.803704
7.646155,40,43.866189
9.966674,40,44.186456
3.597084,40,44.248982
4.962782,40,44.311426
2.024602,40,44.389533
1.750727,40,44.452017
5.5477,40,44.5145
1.991798,40,44.826969
0.151898,40,44.889454
8.935113,40,44.9519
8.680532,40,45.014387
3.300651,40,45.076916
6.348681,40,45.123733
6.919611,40,45.420537
-0.913466,40,45.498647
4.398291,40,45.561131
2.381122,40,45.639237
4.869152,40,45.701722
5.932796,40,45.764207
4.863058,40,46.092254
6.746796,40,46.170401
5.952045,40,46.232846
1.22063,40,46.295334
5.411719,40,46.389099
3.103106,40,46.46721
-2.627332,40,46.748351
3.984414,40,46.810884
6.864818,40,46.873358
5.767292,40,46.935851
2.72322,40,46.982672
5.261372,40,47.045157
7.01784,40,47.341962
2.811302,40,47.420069
-2.273203,40,47.498173
0.692235,40,47.576283
5.385181,40,47.638766
-0.175349,40,47.701252
1.837377,40,48.013679
8.752766,40,48.091815
3.819071,40,48.154269
6.00558,40,48.232376
2.090758,40,48.310534
1.646121,40,48.388589
0.366625,40,48.685433
6.9345,40,48.763546
-2.651753,40,48.82603
5.059902,40,48.888474
7.408784,40,48.966581
6.883014,40,49.029063
8.312747,40,49.370455
7.068252,40,49.417276
0.71169,40,49.50549
10.00346,40,49.583555
6.28002,40,49.661707
1.366901,40,49.739805
1.304645,40,50.052194
5.783148,40,50.114682
7.465456,40,50.177165
6.733173,40,50.239652
6.127806,40,50.286517
9.52999,40,50.380242
12.698273,40,50.692668
4.146072,40,50.755156
3.031812,40,50.81764
2.349891,40,50.880124
-1.599138,40,50.927029
4.628753,40,51.005095
3.12801,40,51.317523
4.799405,40,51.395658
6.81722,40,51.458113
5.083758,40,51.536246
6.549552,40,51.614384
5.028359,40,51.692476
-3.56164,40,51.973654
-1.241659,40,52.051723
-3.939126,40,52.129869
5.841102,40,52.207982
3.854825,40,52.270465
8.383239,40,52.332906
6.891829,40,52.64538
-0.784719,40,52.707821
8.691842,40,52.754685
3.692747,40,52.817169
4.604197,40,52.879653
3.246134,40,52.957798
6.107346,40,53.239722
3.898696,40,53.302207
4.236333,40,53.36193
8.53621,40,53.408793
11.819142,40,53.4869
2.51318,40,53.549384
-2.063958,40,53.861809
3.610036,40,53.908673
-0.73459,40,53.971161
8.258737,40,54.033644
5.090953,40,54.127418
6.67048,40,54.189859
6.527496,40,54.517906
4.629719,40,54.596051
3.209023,40,54.674179
6.855438,40,54.736606
5.473821,40,54.81471
1.529374,40,54.87725
6.659153,40,55.205243
3.975874,40,55.26773
7.587579,40,55.330216
8.784748,40,55.3927
6.316494,40,55.455184
6.926352,40,55.517672
6.365105,40,55.814475
5.552177,40,55.892584
3.760101,40,55.970727
4.345231,40,56.048797
9.188506,40,56.126903
5.282151,40,56.189387
5.389546,40,56.54871
7.235559,40,56.626786
0.578456,40,56.689271
3.452557,40,56.751756
8.518277,40,56.82986
5.436147,40,56.908005
7.926971,40,57.19979
4.101906,40,57.277898
10.04001,40,57.340424
1.84154,40,57.414721
3.413907,40,57.492872
2.225212,40,57.570936
5.138693,40,57.899022
-2.786039,40,57.977088
4.33068,40,58.055194
-0.187384,40,58.123192
4.476572,40,58.207575
6.46589,40,58.262832
4.842277,40,58.590925
3.692571,40,58.668987
3.067449,40,58.731472
5.930331,40,58.793958
-0.770642,40,58.856446
3.17037,40,58.934549
5.3318,40,59.231355
8.432626,40,59.293843
6.352372,40,59.356366
6.396965,40,59.418813
7.247534,40,59.465675
2.492371,40,59.528161
6.512815,40,59.847329
2.117324,40,59.925392
1.294548,40,59.987921
2.833563,40,60.065987
9.006714,40,60.131462
2.717109,40,60.206433
5.377178,40,60.518861
8.212965,40,60.581348
5.302714,40,60.659496
5.839667,40,60.737597
7.535988,40,60.800043
0.634169,40,60.878153
0.238186,40,61.190622
4.528923,40,61.237441
6.378461,40,61.299926
8.845167,40,61.362448
8.481974,40,61.424896
5.119835,40,61.471763
3.187041,40,61.799847
7.471491,40,61.862294
2.825189,40,61.956022
7.31201,40,62.018509
