#{"t_start": 1635107119.5098624, "env_id": "Sprites-v1"}
r,l,t
11.055951,40,209.896537
6.675932,40,209.974687
3.035376,40,210.052794
1.582119,40,210.130893
1.623285,40,210.193344
5.147213,40,210.287106
-0.067021,40,211.185669
4.818292,40,211.263775
6.367165,40,211.34188
-1.496587,40,211.43561
8.568328,40,211.498056
9.987261,40,211.576201
5.17541,40,212.482239
2.305979,40,212.560342
5.524305,40,212.638412
6.848544,40,212.716518
4.445996,40,212.794664
4.789907,40,212.881383
7.525752,40,213.775872
8.961333,40,213.853968
11.841739,40,213.932039
3.277584,40,214.010183
9.519608,40,214.088289
0.379286,40,214.166387
0.636602,40,215.061573
5.186138,40,215.139675
2.404526,40,215.233403
8.002783,40,215.311472
6.723103,40,215.373956
7.854123,40,215.467683
3.163516,40,216.342481
4.792877,40,216.420625
2.245862,40,216.514353
3.748218,40,216.59242
7.293883,40,216.686188
-0.16458,40,216.748672
4.371456,40,217.649129
6.72576,40,217.7272
5.945419,40,217.805345
9.376908,40,217.88346
7.178852,40,217.961563
6.368869,40,218.024005
6.245182,40,218.914421
2.094157,40,218.992527
1.11814,40,219.086296
4.320702,40,219.1644
2.707231,40,219.226849
2.789766,40,219.304993
-5.20888,40,220.179789
-1.161375,40,220.273514
-2.054805,40,220.351632
6.945056,40,220.42973
6.297473,40,220.523417
6.812912,40,220.585904
4.628776,40,221.478364
6.105617,40,221.55651
8.655591,40,221.618952
8.014726,40,221.697061
3.330066,40,221.790788
6.095775,40,221.85685
2.160773,40,222.742881
1.591813,40,222.836611
-0.331766,40,222.899095
6.290916,40,222.977204
7.537117,40,223.059921
9.377977,40,223.122419
2.426122,40,224.008329
-2.071243,40,224.059591
6.634407,40,224.153359
9.559421,40,224.215806
3.657806,40,224.293963
7.459663,40,224.372055
5.082943,40,225.262432
7.434297,40,225.340578
2.904151,40,225.418687
8.507356,40,225.481168
6.872751,40,225.559242
4.241323,40,225.621725
5.663347,40,226.492649
10.623227,40,226.570716
2.422757,40,226.648864
4.769147,40,226.726966
4.119164,40,226.805074
4.702645,40,226.88314
0.1729,40,227.789179
0.514935,40,227.867286
5.509185,40,227.945428
2.567063,40,228.007918
-2.942086,40,228.101642
9.154512,40,228.179749
1.485673,40,229.064906
1.164124,40,229.142973
4.641015,40,229.221115
