#{"t_start": 1635130424.9984646, "env_id": "Sprites-v0"}
r,l,t
5.701383,40,91.332102
4.505473,40,92.229266
5.341096,40,92.27613
5.890129,40,92.354236
7.572349,40,92.432342
10.432086,40,92.510449
3.170488,40,92.588555
3.679749,40,93.478971
4.627778,40,93.541456
10.355182,40,93.619562
0.736208,40,93.682048
3.355336,40,93.760154
-1.846091,40,93.838261
9.89498,40,94.713058
10.599954,40,94.77554
6.371321,40,94.853647
4.230088,40,94.931753
6.51889,40,95.00986
0.126248,40,95.087966
4.125961,40,95.97927
0.709915,40,96.041754
10.204893,40,96.135482
6.493983,40,96.213589
-0.711288,40,96.276074
8.062142,40,96.32294
8.123026,40,97.197732
2.545976,40,97.275839
2.05053,40,97.348319
7.943561,40,97.40474
2.715023,40,97.482846
4.556965,40,97.545332
6.724571,40,98.451371
5.744448,40,98.576341
0.002788,40,98.654447
5.457615,40,98.716931
4.92208,40,98.779417
5.427474,40,98.857523
5.316739,40,99.761976
13.077632,40,99.840082
6.705811,40,99.918188
6.622018,40,99.996295
6.190174,40,100.058782
2.91938,40,100.136886
4.360213,40,100.994824
2.39912,40,101.057309
4.737129,40,101.104173
7.544146,40,101.18228
6.567239,40,101.260386
5.183105,40,101.338493
5.960975,40,102.26015
1.335301,40,102.338257
0.890436,40,102.400743
1.08506,40,102.478849
5.842457,40,102.556956
-3.562344,40,102.635062
-2.137653,40,103.545191
2.934466,40,103.607676
2.559759,40,103.685781
-2.798591,40,103.749604
4.882984,40,103.824731
9.011987,40,103.871595
9.24826,40,104.804382
7.116439,40,104.882489
-5.88087,40,104.960596
3.896951,40,105.035977
4.101616,40,105.095661
6.170043,40,105.138283
5.040629,40,106.066088
1.612558,40,106.144261
4.023798,40,106.222368
2.985993,40,106.300473
4.040743,40,106.37858
6.001093,40,106.456687
2.906949,40,107.331481
0.010804,40,107.409587
1.270742,40,107.487695
2.556249,40,107.550179
6.289589,40,107.612666
6.857893,40,107.675151
6.133037,40,108.562396
5.670458,40,108.624881
3.067937,40,108.687366
3.465475,40,108.749851
9.646993,40,108.812336
4.218868,40,108.890444
8.234561,40,109.765237
4.266081,40,109.843343
-2.985184,40,109.92145
4.876011,40,109.999557
9.213061,40,110.077664
0.0587,40,110.155771
2.909609,40,111.061807
9.563698,40,111.124292
6.294812,40,111.171157
1.019804,40,111.233641
2.712204,40,111.296127
0.786138,40,111.381594
5.404616,40,112.252451
-0.702756,40,112.330558
1.616812,40,112.391295
7.092177,40,112.469402
3.8585,40,112.531888
3.003406,40,112.594373
4.112028,40,113.529503
2.088641,40,113.623231
4.225388,40,113.701338
5.267858,40,113.763823
5.648675,40,113.841931
1.658677,40,113.920037
5.802478,40,114.832538
4.942694,40,114.910645
3.663011,40,115.004371
1.097354,40,115.082481
4.941693,40,115.129345
6.932092,40,115.207453
4.731624,40,116.072515
-2.104279,40,116.134999
4.222196,40,116.213106
0.629762,40,116.291212
3.84868,40,116.369318
4.569907,40,116.431804
-1.80165,40,117.32222
3.153447,40,117.384705
5.415267,40,117.447191
5.591025,40,117.494054
7.202737,40,117.556539
2.632991,40,117.619025
6.278698,40,118.525064
1.877862,40,118.587547
7.515321,40,118.665654
6.070075,40,118.728142
2.782003,40,118.806245
4.565446,40,118.884351
7.39329,40,119.744952
5.001039,40,119.838678
8.000279,40,119.916785
0.191775,40,119.994891
1.35938,40,120.057377
3.513606,40,120.135484
-0.729599,40,120.998123
7.924282,40,121.076229
-1.797632,40,121.154338
8.702211,40,121.248064
6.699119,40,121.29493
9.719505,40,121.373035
3.608039,40,122.247829
4.368011,40,122.310314
6.471923,40,122.388422
1.821594,40,122.466528
-3.78621,40,122.544634
3.433039,40,122.607119
7.52566,40,123.495008
4.232623,40,123.557493
2.694503,40,123.619979
5.491829,40,123.698087
1.199385,40,123.776193
4.06134,40,123.854299
11.080435,40,124.733597
11.712939,40,124.796079
-3.088823,40,124.874185
5.018671,40,124.93667
7.082421,40,125.030399
2.575432,40,125.108505
6.287709,40,126.014545
4.954469,40,126.077027
2.19015,40,126.155134
10.487353,40,126.217619
4.378848,40,126.280105
6.509437,40,126.358211
1.595462,40,127.201764
5.081775,40,127.279869
1.988119,40,127.342354
4.396985,40,127.404841
5.59197,40,127.482946
6.626199,40,127.545431
3.201957,40,128.3729
3.099197,40,128.440774
-0.502948,40,128.530971
1.466192,40,128.595284
4.573859,40,128.654125
3.117632,40,128.715038
8.363672,40,129.605451
7.742389,40,129.667936
3.343096,40,129.730422
3.900416,40,129.777286
-3.623357,40,129.855393
10.608408,40,129.933499
-1.397229,40,130.806758
6.911851,40,130.869243
3.627437,40,130.94735
2.164307,40,131.025457
2.743526,40,131.103563
2.425646,40,131.18167
7.626487,40,132.087706
8.138452,40,132.165812
4.587272,40,132.24392
10.327301,40,132.311349
8.426212,40,132.398145
7.143916,40,132.4454
2.107711,40,133.339884
8.930208,40,133.404779
4.91869,40,133.467264
1.870084,40,133.54537
2.867717,40,133.607855
1.217736,40,133.67034
9.290304,40,134.576379
-6.103542,40,134.638862
7.235216,40,134.716968
6.991243,40,134.795075
4.28593,40,134.857562
2.47519,40,134.904424
6.089695,40,135.828247
7.315371,40,135.890731
9.336986,40,135.953216
3.496144,40,136.031323
6.785073,40,136.109432
6.90865,40,136.187536
2.020309,40,137.06233
-0.852445,40,137.140436
5.195549,40,137.202924
4.113091,40,137.265407
1.253692,40,137.327893
5.860034,40,137.390377
1.101605,40,138.296415
2.247984,40,138.374521
3.060451,40,138.452628
8.214482,40,138.530735
1.607363,40,138.608841
1.785966,40,138.686948
-0.04584,40,139.608606
8.578171,40,139.702334
9.976131,40,139.78044
7.747255,40,139.842926
5.94713,40,139.889789
2.891304,40,139.967897
7.216799,40,140.834869
0.970279,40,140.928595
-1.03036,40,141.006702
-0.312038,40,141.084809
4.836696,40,141.147294
8.003227,40,141.225401
1.915438,40,142.100197
-1.206489,40,142.178301
8.78514,40,142.240786
10.73521,40,142.303271
7.720181,40,142.382494
-0.080851,40,142.459942
9.006746,40,143.345638
2.397399,40,143.40356
5.695269,40,143.450423
-0.055002,40,143.528528
2.070844,40,143.606635
6.202945,40,143.684741
5.087859,40,144.543914
-0.462175,40,144.606401
6.51807,40,144.653264
8.399129,40,144.731371
5.593887,40,144.8251
5.908106,40,144.871962
4.385788,40,145.776144
3.924455,40,145.838629
7.643364,40,145.932358
2.517605,40,145.994842
7.873001,40,146.072948
-1.657537,40,146.119812
-1.99332,40,147.010231
6.036264,40,147.072714
2.55302,40,147.135199
4.24689,40,147.213305
6.297316,40,147.291411
2.064008,40,147.369519
9.140727,40,148.259934
3.894703,40,148.33214
4.758563,40,148.385088
6.590346,40,148.447573
1.204655,40,148.523899
5.482157,40,148.602006
7.975181,40,149.523665
-1.140876,40,149.60177
0.821291,40,149.67048
0.611586,40,149.732967
2.491679,40,149.795454
5.06359,40,149.857937
5.072291,40,150.717108
-0.934082,40,150.810838
3.551407,40,150.888943
9.155161,40,150.951429
-5.225827,40,151.029534
2.141483,40,151.092021
7.934303,40,151.951193
1.363061,40,152.0293
2.967345,40,152.091785
3.511311,40,152.15427
6.780443,40,152.216755
5.739553,40,152.294162
1.39106,40,153.171897
4.193237,40,153.250004
7.408071,40,153.32811
4.895535,40,153.406218
-1.27473,40,153.468702
4.157548,40,153.546808
1.438045,40,154.449507
-5.665776,40,154.527614
3.03809,40,154.621341
5.750747,40,154.69945
-0.178298,40,154.777555
5.237757,40,154.855662
3.78805,40,155.807874
9.391079,40,155.854737
4.345101,40,155.932844
5.779827,40,155.995329
8.876697,40,156.057816
4.44969,40,156.151542
7.983143,40,157.041961
5.718432,40,157.104446
4.935629,40,157.18255
5.627641,40,157.245034
6.7994,40,157.307521
6.040482,40,157.370006
-0.535346,40,158.244804
7.596031,40,158.338528
7.132776,40,158.401013
1.807874,40,158.463498
5.414992,40,158.525984
5.300937,40,158.604091
1.927639,40,159.478884
6.907107,40,159.572613
-6.818105,40,159.650719
6.323718,40,159.728826
7.484557,40,159.806932
7.156072,40,159.885039
7.663937,40,160.745202
3.383669,40,160.83893
3.872103,40,160.917037
3.62151,40,160.979521
1.549451,40,161.057629
-1.11208,40,161.151357
-0.835321,40,162.02615
0.176159,40,162.088646
2.059902,40,162.166741
1.16717,40,162.229227
6.113435,40,162.307333
7.920399,40,162.385442
-4.929695,40,163.275857
1.765548,40,163.40571
5.200483,40,163.479902
5.364433,40,163.542387
7.187754,40,163.604872
1.942758,40,163.68298
0.3641,40,164.557774
-5.745378,40,164.63588
