#{"t_start": 1635296556.794518, "env_id": "Sprites-v1"}
r,l,t
7.28915,40,59.488815
-3.743298,40,59.5513
4.654221,40,59.629406
3.8035,40,59.723134
2.721943,40,60.051184
4.485142,40,60.098046
1.595563,40,60.176153
3.689371,40,60.269881
10.313237,40,60.316744
-0.710218,40,60.394851
3.717917,40,60.706897
-5.345476,40,60.800625
4.692321,40,60.863109
3.672139,40,60.925596
7.357103,40,61.014408
8.668222,40,61.087493
4.309801,40,61.407437
7.332014,40,61.469883
-1.085145,40,61.532369
8.386477,40,61.610476
0.510996,40,61.688621
1.760941,40,61.766689
3.981382,40,62.089278
4.474471,40,62.151764
4.187314,40,62.214248
3.179441,40,62.276735
7.816351,40,62.345487
4.307403,40,62.420214
4.005039,40,62.726763
-2.373529,40,62.804868
5.420828,40,62.867353
3.838071,40,62.945461
8.87937,40,63.007945
8.424525,40,63.075737
2.68781,40,63.386556
4.794052,40,63.464661
3.002494,40,63.527147
3.154069,40,63.605253
5.574753,40,63.667738
2.900898,40,63.730224
2.258735,40,64.02703
2.420429,40,64.08682
11.807569,40,64.164927
2.075312,40,64.243034
12.112305,40,64.305518
5.740568,40,64.383626
5.077876,40,64.696054
1.39464,40,64.774158
4.925672,40,64.836643
-3.053605,40,64.899128
0.657761,40,64.977235
3.150635,40,65.039721
5.293807,40,65.35215
-2.730466,40,65.414633
8.809898,40,65.477118
2.799942,40,65.523984
-1.261148,40,65.586467
-2.670156,40,65.680195
3.172574,40,66.008243
3.497517,40,66.070728
4.985687,40,66.133213
7.47722,40,66.195699
4.196002,40,66.273806
12.454552,40,66.351912
4.19552,40,66.664338
4.442535,40,66.742445
6.337499,40,66.789309
10.517775,40,66.867418
-3.436334,40,66.929901
1.732013,40,67.008007
-0.239695,40,67.338876
7.825905,40,67.432603
0.950109,40,67.479468
3.515541,40,67.541954
9.436365,40,67.620059
7.571566,40,67.698164
3.812021,40,67.994972
7.827731,40,68.057457
8.080593,40,68.119941
3.883173,40,68.213668
5.811986,40,68.307396
6.271754,40,68.385504
1.951961,40,68.666688
4.803598,40,68.744794
3.889858,40,68.807279
4.275354,40,68.885386
9.201308,40,68.96353
1.125705,40,69.041603
4.332982,40,69.348426
7.605226,40,69.426532
4.790128,40,69.489018
5.392259,40,69.567125
6.304922,40,69.645231
7.295926,40,69.723337
-1.641616,40,70.043835
3.714867,40,70.106317
6.322537,40,70.184424
3.840444,40,70.262531
9.430331,40,70.325016
4.204568,40,70.387501
3.989275,40,70.706758
8.083598,40,70.753624
9.306813,40,70.816109
1.901208,40,70.894214
4.94826,40,70.972321
1.576345,40,71.034807
1.31778,40,71.378475
7.210357,40,71.456581
6.232076,40,71.534689
13.389968,40,71.612794
-1.136373,40,71.67528
-0.172075,40,71.737766
5.844484,40,72.050193
5.342344,40,72.128299
2.413591,40,72.190784
-4.312537,40,72.268891
8.688891,40,72.346999
4.167849,40,72.409484
-4.087861,40,72.700522
0.693459,40,72.763009
4.50859,40,72.825492
5.767275,40,72.887979
-4.728208,40,72.950463
2.537934,40,73.012948
-0.027913,40,73.340997
4.139701,40,73.403481
5.064794,40,73.481588
4.676211,40,73.559696
6.223392,40,73.62218
3.721531,40,73.700286
7.351893,40,74.028334
5.71406,40,74.106444
7.919617,40,74.168928
2.155602,40,74.231415
4.958412,40,74.293941
5.615023,40,74.372003
5.435305,40,74.68443
0.896044,40,74.746915
-0.433494,40,74.809401
0.557826,40,74.887507
2.566307,40,74.981235
-0.509109,40,75.037408
3.955734,40,75.330273
3.194281,40,75.392757
8.525715,40,75.486485
5.614013,40,75.54897
4.653154,40,75.611458
6.164279,40,75.67394
4.382773,40,75.970748
7.07587,40,76.033233
3.561328,40,76.111337
5.201497,40,76.173822
0.673366,40,76.267552
-0.461149,40,76.314414
0.464628,40,76.642462
1.41343,40,76.704947
8.157112,40,76.767433
5.987157,40,76.829918
3.951038,40,76.876782
4.022537,40,76.954889
2.99789,40,77.2594
3.329705,40,77.321884
9.664575,40,77.384372
7.439189,40,77.446857
-1.015083,40,77.540582
4.203845,40,77.603067
2.922456,40,77.915494
5.403231,40,77.977982
0.540948,40,78.040467
5.553425,40,78.102953
4.543637,40,78.181057
5.377136,40,78.243542
5.408026,40,78.555968
2.465239,40,78.618453
-4.021177,40,78.712181
7.054927,40,78.774668
5.935853,40,78.849926
-0.552971,40,78.915013
5.957639,40,79.24614
4.761762,40,79.33987
-1.870802,40,79.402354
1.97622,40,79.48046
1.210403,40,79.542944
-1.714383,40,79.605432
5.092078,40,79.917858
-1.295263,40,79.980346
4.06168,40,80.058451
0.622842,40,80.136557
0.967458,40,80.199041
2.924749,40,80.277146
8.960492,40,80.573953
4.381462,40,80.636438
7.281334,40,80.714546
7.23923,40,80.777029
-0.579036,40,80.839516
5.208917,40,80.917622
4.487729,40,81.245672
0.397414,40,81.308154
10.891953,40,81.386261
4.649228,40,81.448747
7.395599,40,81.526854
5.836927,40,81.604961
1.712559,40,81.917387
4.493412,40,81.995494
5.454178,40,82.057979
4.233088,40,82.104844
4.451482,40,82.16733
0.214113,40,82.245435
0.01402,40,82.553811
3.871159,40,82.616293
2.757558,40,82.678779
4.654826,40,82.741263
1.955775,40,82.834992
0.753153,40,82.913099
6.349603,40,83.241148
3.286654,40,83.303632
6.5161,40,83.366116
1.160876,40,83.444223
5.616431,40,83.491087
6.856292,40,83.553572
-1.898067,40,83.928486
1.72728,40,84.022213
3.207872,40,84.109082
2.765959,40,84.20281
1.251969,40,84.280919
4.096293,40,84.374644
-2.857887,40,84.718313
2.086604,40,84.796419
9.729341,40,84.874526
5.146669,40,84.937012
4.701007,40,84.983876
5.83532,40,85.055242
4.062868,40,85.364376
8.015171,40,85.426863
3.797236,40,85.489348
1.209002,40,85.551833
7.194563,40,85.629937
6.088328,40,85.676844
5.514205,40,86.020472
4.235056,40,86.082955
2.805274,40,86.161063
5.757105,40,86.239169
4.962883,40,86.301655
3.306173,40,86.364139
11.457991,40,86.707813
5.653602,40,86.801538
-1.87129,40,86.895268
9.440718,40,86.974854
3.807553,40,87.050312
4.714301,40,87.300253
4.132023,40,87.732399
-0.102581,40,87.982341
4.210537,40,88.060446
3.98768,40,88.138552
4.088717,40,88.201038
-0.784755,40,88.279145
6.584557,40,88.591574
3.975479,40,88.654056
5.833291,40,88.71654
6.456095,40,88.763406
2.40822,40,88.841511
4.750942,40,88.919618
0.265309,40,89.247667
-0.060751,40,89.310153
9.570945,40,89.403879
4.7994,40,89.481986
9.51417,40,89.544473
-2.076067,40,89.622578
10.42807,40,89.932015
2.033877,40,89.978876
2.988385,40,90.041363
1.821506,40,90.119468
3.136152,40,90.181953
5.721191,40,90.244439
3.496296,40,90.556865
8.287751,40,90.603729
-0.329189,40,90.666216
3.854889,40,90.7287
3.607059,40,90.806806
6.280138,40,90.869294
4.075399,40,91.187087
1.635007,40,91.280815
4.976894,40,91.343301
4.767268,40,91.405784
6.967008,40,91.452649
3.813532,40,91.546376
5.726211,40,91.843182
3.309103,40,91.905667
2.772164,40,91.968151
1.974705,40,92.06188
4.073853,40,92.124368
3.691435,40,92.186853
3.659918,40,92.530519
3.184577,40,92.593006
7.407354,40,92.63987
-0.030043,40,92.717977
2.902667,40,92.780462
5.383537,40,92.842946
1.42294,40,93.147836
2.328131,40,93.210317
1.387972,40,93.288425
3.093118,40,93.366531
7.812582,40,93.429017
-0.050155,40,93.491501
4.246013,40,93.803929
4.078071,40,93.882036
6.361096,40,93.975766
-1.765291,40,94.038248
4.636035,40,94.100733
7.253013,40,94.163219
