#{"t_start": 1632873168.808778, "env_id": "Sprites-v0"}
r,l,t
30.315261,40,76.396417
27.419223,40,77.189238
29.767647,40,77.260198
27.986886,40,77.331371
29.683477,40,77.402304
30.849636,40,77.483287
29.049608,40,78.243061
31.248593,40,78.314234
24.457654,40,78.383155
31.134953,40,78.46717
29.375677,40,78.526155
27.840413,40,79.308196
29.043235,40,79.399006
29.111575,40,79.479548
27.94423,40,79.530183
26.30882,40,79.590185
31.120183,40,80.705085
29.7685,40,80.776063
23.570303,40,80.848145
26.122944,40,80.918869
31.102358,40,80.98667
29.36022,40,81.740418
31.465929,40,81.82201
28.18926,40,81.893369
26.24152,40,81.964219
31.294428,40,82.035033
29.514771,40,82.81865
29.50951,40,82.888898
26.650447,40,82.947635
27.916824,40,83.010598
32.598674,40,83.061237
33.421188,40,83.854677
27.640965,40,83.925963
28.993507,40,83.996122
27.258433,40,84.067788
24.400013,40,84.137451
30.498908,40,84.919879
31.101362,40,84.991064
24.945355,40,85.051931
33.770991,40,85.112462
22.564645,40,85.163054
30.934725,40,85.94878
27.766979,40,86.024139
28.828533,40,86.104965
26.634519,40,86.176585
31.102008,40,86.237348
28.377628,40,87.350167
32.354895,40,87.40303
32.0194,40,87.49211
30.476447,40,87.544491
31.271597,40,87.615846
31.482623,40,88.356104
21.019953,40,88.437624
27.578247,40,88.48828
26.562246,40,88.558997
34.869338,40,88.629469
29.173684,40,89.399681
25.23971,40,89.470898
32.908039,40,89.539444
22.268941,40,89.612096
29.285215,40,89.693857
27.99945,40,90.44485
22.172309,40,90.503566
32.981277,40,90.556081
31.630395,40,90.606544
32.777708,40,90.667345
19.455785,40,91.436556
26.77495,40,91.519423
26.151873,40,91.587183
35.288892,40,91.641157
24.788576,40,91.730477
26.475042,40,92.493506
27.744086,40,92.554399
26.757804,40,92.61457
33.576177,40,92.705743
30.480784,40,92.78458
31.872974,40,93.884891
27.228488,40,93.962967
31.04497,40,94.038818
33.350728,40,94.085081
21.602912,40,94.143787
32.835344,40,94.916947
28.532115,40,94.998565
32.772356,40,95.075844
24.389329,40,95.139098
27.885155,40,95.210699
28.943144,40,95.99829
28.508729,40,96.081992
24.651005,40,96.152778
23.68744,40,96.223978
28.807649,40,96.295389
21.550427,40,97.062693
23.941908,40,97.118252
29.586231,40,97.168784
17.777838,40,97.229378
23.866191,40,97.289716
33.313731,40,98.070641
32.660524,40,98.129391
25.996231,40,98.181822
27.720776,40,98.232324
27.157235,40,98.303302
32.477212,40,99.082476
30.275948,40,99.14157
29.976973,40,99.225878
34.073984,40,99.299406
26.072511,40,99.35347
26.874116,40,100.446457
24.375751,40,100.507134
28.932986,40,100.578513
34.125338,40,100.63901
29.561693,40,100.720234
31.237165,40,101.522519
26.87289,40,101.585243
29.686227,40,101.664528
29.105858,40,101.735566
27.913249,40,101.786288
24.789661,40,102.59761
31.079355,40,102.679518
29.443375,40,102.742365
27.960806,40,102.821896
25.452203,40,102.904906
29.366059,40,103.68042
26.073685,40,103.743336
30.46304,40,103.814348
29.184159,40,103.86505
25.02637,40,103.925879
26.452029,40,104.665804
28.479368,40,104.746803
27.428954,40,104.80732
28.851668,40,104.890141
28.69954,40,104.956401
28.187386,40,105.727978
25.09594,40,105.790768
27.55123,40,105.861882
23.536662,40,105.932244
28.606923,40,105.993236
30.09004,40,107.096886
28.915063,40,107.170269
23.100915,40,107.251388
29.671245,40,107.320638
25.529329,40,107.383088
27.777641,40,108.154457
25.297828,40,108.215457
31.046435,40,108.296756
27.36577,40,108.365744
18.074428,40,108.426421
29.453399,40,109.179516
24.771401,40,109.240051
25.717765,40,109.311188
22.375508,40,109.382358
22.631818,40,109.453634
24.015138,40,110.204931
27.682491,40,110.284093
26.946128,40,110.357483
26.00895,40,110.408121
30.210766,40,110.458832
27.787147,40,111.237551
23.466202,40,111.30035
23.644827,40,111.37108
30.448977,40,111.442171
30.756783,40,111.51116
30.322073,40,112.303498
25.587139,40,112.354072
25.665924,40,112.404803
24.653937,40,112.473922
26.129536,40,112.547354
30.175389,40,113.64216
31.976909,40,113.713489
25.698374,40,113.784634
27.928962,40,113.853796
26.510404,40,113.93117
25.452267,40,114.721356
27.918595,40,114.795114
23.483248,40,114.8739
29.913805,40,114.946102
31.465471,40,114.996744
29.621902,40,115.787582
20.961167,40,115.858616
26.600431,40,115.926891
34.036297,40,116.000109
26.163932,40,116.07159
27.982311,40,116.841159
27.018054,40,116.90268
22.833734,40,116.963622
25.822737,40,117.026658
22.837474,40,117.108249
21.412586,40,117.900234
22.010604,40,117.973064
22.625321,40,118.049603
34.438948,40,118.130345
28.83186,40,118.201254
25.171639,40,118.970809
